0.0230689
0.0434508
0.045909
0.0616784
0.0672973
0.0694341
0.105528
0.111457
0.11304
0.131962
0.135533
0.157465
0.157784
0.162962
0.176123
0.187673
0.198018
0.20801
0.211886
0.218227
0.225905
0.228423
0.229743
0.23035
0.251171
0.25391
0.270973
0.274212
0.276065
0.291872
0.323487
0.358216
0.361584
0.382835
0.431967
0.455604
0.462785
0.485124
0.514401
0.600269
0.603434
